船舶呼號,英文名稱,中文名稱,IMO號,MMSI號,船東,船籍港,船種,船舶國籍,危險品,航線,出發港,目的港,實際進港日,實際進港時間,實際出港日,實際出港時間
BR4074,R/V NEW OCEAN RESEARCHER 3,新海研3號,9827499,416005696,國立中山大學,高雄港,海洋研究船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200829,8:05:00,20200901,1:57:00
BQ3074,MAILIAO 1503,麥寮1503,9866067,416005767,麥寮工業區專用港管理股份有限公司,臺中港,拖船兼消防,台灣，中華民國,無危險品,,Mai-liao‧麥寮,Mai-liao‧麥寮,20200821,2:34:00,20200926,2:15:00
3EDK5,PRINCESS AMBER,安柏,9833228,374207000,S.E. SEA SHIPPING S.A.,Ancon,油化船,巴拿馬,易燃液體,兩岸直航航線,"Other Port of KOREA,REPUBLIC OF‧韓國其他港口","Other Port of KOREA,REPUBLIC OF‧韓國其他港口",20200831,10:56:00,20200901,0:28:00
TCA5627,DD KARADENIZ,卡拉德尼,9477440,271047016,DERIN DENIZCILIK GEMI TASIMACILIK SANAYI VE TICARET A.S.,伊斯坦堡,散裝船,土耳其,無危險品,,"Newcastle, NS‧紐塞(新堡)","Newcastle, NS‧紐塞(新堡)",20200826,22:27:00,20200901,16:14:00
BR3206,TA SHAN,大山,,416118800,大山航運股份有限公司,高雄港,雜貨船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,WUCHIOU‧塢坵,20200824,1:37:00,20200904,7:20:00
D5WQ4,HANSA FLENSBURG,弗倫斯堡,9155365,,HANSA FLENSBURG SHIPPING CORPORATION,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,Hong Kong‧香港,Taichung Harbor‧臺中港,20200902,23:14:00,20200902,9:15:00
BR3620,TAI JI JHIH SING,太吉之星,,416004681,海有航運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,Makung‧澎湖馬公碼頭區,20200825,9:33:00,20200903,1:41:00
#BEI,,海歷3號,,,海歷企業股份有限公司,高雄港,工作船,台灣，中華民國,無危險品,,Mai-liao‧麥寮,Kaohsiung Harbor Outer‧高雄港外,20200821,2:34:00,20200907,22:30:00
J8VJ8,SALVAGE ACE,勇士輪,7626841,,ASIAN TOWAGE DEVELOPMENT LTD.,金斯頓,拖船兼救難,聖文森,無危險品,,Hong Kong‧香港,Singapore‧新加坡,20200821,7:40:00,20200909,8:45:00
VRKQ8,DONG XIANG,東祥,9649756,477978400,"CHANG XIANG SHIPPING CO ., LIMITED",香港,雜貨船,香港,無危險品,兩岸直航航線,Keelung (Chilung)‧基隆港,Shanghai‧上海,20200830,4:54:00,20200904,13:35:00
D5DY5,HYUNDAI PRIVILEGE,現代優越,9625554,,THISEAS CONTAINER CARRIER S.A.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,A814印度洋航線(含大陸),Busan‧釜山,Busan‧釜山,20200901,5:12:00,20200901,10:05:00
5BZP3,HYUNDAI SINGAPORE,現代新加坡,9305685,,TOPAZ SHIPPING CORPORATION,利馬索爾,全貨櫃船,塞浦路斯,雜項危險物質,A804西、中亞航線(含大陸),Busan‧釜山,Busan‧釜山,20200831,16:18:00,20200901,22:15:00
H3BV,EVER BREED,長育,9784154,,GREENCOMPASS MARINE S.A.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,A304東南、北亞航線(含大陸),Taipei‧臺北港,Shekou‧廣東蛇口,20200904,1:03:00,20200904,11:00:00
3FZG9,UNI-POPULAR,立行,9202209,,GAINING ENTERPRISE S.A.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Cebu‧宿移,Cebu‧宿移,20200901,2:18:00,20200902,20:26:00
H9HF,EVER CAST,長造,9869978,,"NIKKO KISEN CO., LTD. (99.0%), SUN LANES SHIPPING S.A. (1.0%)",巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Laem Chabang‧利加班,Taichung Harbor‧臺中港,20200902,20:29:00,20200903,20:30:00
VRYW2,UNI-ACCORD,立睦,9130535,,長榮香港有限公司,香港,全貨櫃船,香港,雜項危險物質,A204東南亞航線(含大陸),Haiphong‧海防,Cebu‧宿移,20200901,11:24:00,20200902,10:05:00
BLHE,YM INAUGURATION,遠明,9334002,416487000,陽明海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Hong Kong‧香港,Taichung Harbor‧臺中港,20200911,8:07:00,20200911,14:40:00
BLIF,YM HAWK,威明,9299317,416429000,陽明海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Hong Kong‧香港,Taichung Harbor‧臺中港,20200909,23:25:00,20200910,22:45:00
3FZE9,UNI-PERFECT,立美,9202182,,GAINING ENTERPRISE S.A.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,A204東南亞航線(含大陸),Shekou‧廣東蛇口,Cebu‧宿移,20200831,14:57:00,20200901,5:55:00
3ELY7,EVER BUILD,長進,9790062,,GREENCOMPASS MARINE S.A.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,Taichung Harbor‧臺中港,Singapore‧新加坡,20200831,10:11:00,20200901,2:10:00
BKHC,UNI-PROSPER,立昌,9202247,416459000,長榮海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,兩岸直航航線,Taipei‧臺北港,Lianyungang‧江蘇連雲港,20200830,10:14:00,20200901,23:15:00
D5WQ6,YM CELEBRITY,碩明,9864502,636019892,ALL OCEANS TRANSPORTATION INC.,Cape Mount,全貨櫃船,賴比瑞亞,雜項危險物質,A104東北亞航線(含大陸),Shekou‧廣東蛇口,"Osaka, OSAKA‧大阪",20200904,20:12:00,20200904,5:00:00
BLII,YM HEIGHTS,宇明,9301275,416426000,陽明海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Hong Kong‧香港,Taichung Harbor‧臺中港,20200902,1:29:00,20200903,22:15:00
A8KS9,YM IMPROVEMENT,來明,9334014,,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,Keelung (Chilung)‧基隆港,Hong Kong‧香港,20200904,6:24:00,20200904,14:14:00
A8OR4,YM UBERTY,萬明,9337444,,"LEASING COMPANY VESSEL HOLDINGS 2008-A,LTD.",蒙羅維亞,全貨櫃船,賴比瑞亞,腐蝕性物質,A824中東/波斯灣航線(含大陸),Yantian‧廣東鹽田,Shanghai‧上海,20200902,5:19:00,20200903,20:10:00
V7JM2,JEJU ISLAND,濟州島,9308417,,CV Six L.L.C.,馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,A104東北亞航線(含大陸),Keelung (Chilung)‧基隆港,Hong Kong‧香港,20200905,16:00:00,20200905,1:03:00
BKLG,EVER BASIS,長本,9786968,416032000,長榮海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Surabaya‧泗水,Taipei‧臺北港,20200831,2:56:00,20200901,20:36:00
VROO6,YM WORTH,輝明,9704635,,GC INTERMODAL XII. LTD.,香港,全貨櫃船,香港,雜項危險物質,B004歐洲航線(含大陸),Singapore‧新加坡,Busan‧釜山,20200831,15:21:00,20200901,9:20:00
D5BG5,ELA,東方艾拉,9516777,,Princess of the Seas Ltd,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,Manila‧馬尼拉,Manila‧馬尼拉,20200901,23:03:00,20200902,14:22:00
VRCG8,OOCL AUSTRALIA,東方澳洲,9332200,,ORIENT OVERSEAS CONTAINER LINE LTD.,香港,全貨櫃船,香港,雜項危險物質,A104東北亞航線(含大陸),Hong Kong‧香港,Hong Kong‧香港,20200901,20:19:00,20200901,12:25:00
BOTV,TENG YUN HE,騰雲河,9223758,,"COSCO SHIPPING LINES CO.,LTD.",上海,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,Ningbo‧浙江寧波,Ningbo‧浙江寧波,20200905,10:44:00,20200906,2:00:00
VRJS3,OOCL SHANGHAI,東方上海,9198111,,NEWCONTAINER NO.75 (MARSHALL ISLANDS) SHIPPING INC.,香港,全貨櫃船,香港,雜項危險物質,D204美國航線(含大陸),Shanghai‧上海,"Sydney, NS‧雪梨",20200831,13:23:00,20200901,3:22:00
BDFJ,CHINA STEEL TEAM,中鋼團隊,9327815,416489000,中鋼運通股份有限公司,高雄港,散裝船,台灣，中華民國,無危險品,,Port Walcott,Taichung Harbor‧臺中港,20200905,1:02:00,20200907,10:55:00
V7SN5,MYKONOS,米科諾斯,9450791,538003686,HSL MYKONOS SHIPPING LIMITED,馬朱羅,散裝船,馬紹爾群島,無危險品,,Taboneo,Taboneo,20200908,1:39:00,20200909,23:00:00
OXJH2,ARTHUR MAERSK,亞瑟麥司克,9260445,,MAERSK LINE A/S,羅尼,全貨櫃船,丹麥,雜項危險物質,D114北美東岸航線(含大陸),Singapore‧新加坡,Shanghai‧上海,20200902,9:26:00,20200903,23:28:00
9V3736,MAERSK DANUBE,麥司克多瑙河,9694579,,A.P. MOLLER SINGAPORE PTE. LTD.,新加坡,全貨櫃船,新加坡,雜項危險物質,C004非洲航線(含大陸),Shanghai‧上海,Singapore‧新加坡,20200903,3:26:00,20200903,11:58:00
D5WP9,HALIBUT,赫勒柏,9306275,,SEALIFE MARE CO.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,A204東南亞航線(含大陸),Manila‧馬尼拉,Haiphong‧海防,20200901,9:14:00,20200901,15:40:00
DSRD4,SHINSUNG EVER,新恆,9513206,,"SHINSUNG SHIPPING CO.,LTD",木浦,雜貨船,韓國,無危險品,兩岸直航航線,Kwangyang‧光陽,Guangzhou=Canton‧廣東廣州,20200830,23:18:00,20200902,10:28:00
ICES,ITAL LUNARE,意月,9322499,,ALBINONI SHIPPING COMPANY LIMITED,里雅斯特,全貨櫃船,義大利,雜項危險物質,A814印度洋航線(含大陸),Hong Kong‧香港,Jawaharlal Nehru (Nhava Sheva)‧那瓦夏瓦,20200905,18:24:00,20200906,18:35:00
D5EM2,ENSENADA,可恩,9247546,,STEADMAN MARITIME CO.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,D124北美西岸航線(含大陸),Shanghai‧上海,"Tacoma, WN‧他科馬",20200902,1:38:00,20200902,14:38:00
VSQL9,EVER ENVOY,長欽,9241308,235414000,長榮海運英國有限公司,倫敦,全貨櫃船,英國,雜項危險物質,F004環球航線(含大陸),Hong Kong‧香港,"Tacoma, WN‧他科馬",20200902,12:29:00,20200903,11:15:00
ELZE9,ADS STRATUS,層雲,9248485,636011434,ADS CRUDE II AS,蒙羅維亞,油輪,賴比瑞亞,易燃液體,,Sha-lun．沙崙,Singapore‧新加坡,20200902,2:12:00,20200903,10:36:00
9LU2651,AMBER,琥珀,9009073,667001848,"JIN-YUAN TRADING CO., LTD.",自由城,油輪,獅子山,無危險品,,Kaohsiung Harbor‧高雄港,Busan‧釜山,20200820,1:51:00,20200901,7:10:00
H3RC,EVER GIVEN,長賜,9811000,,"LUSTER MARITIME S.A. (10.0%), HIGAKI SANGYO KAISHA, LTD. (90.0%)",巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,B104歐洲/地中海航線(含大陸),Rotterdam‧鹿特丹,Yantian‧廣東鹽田,20200901,16:54:00,20200902,20:55:00
BR3451,KAOHSIUNG,高雄,,,高雄市輪船股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200829,8:21:00,20200912,2:00:00
D5QY9,THALASSA MANA,海源,9667150,,SFL MANA INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,B104歐洲/地中海航線(含大陸),Rotterdam‧鹿特丹,Yantian‧廣東鹽田,20200830,12:14:00,20200901,16:01:00
BLHI,YM UNICORN,營明,9462732,416464000,陽明海運股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,兩岸直航航線,Hong Kong‧香港,Keelung (Chilung)‧基隆港,20200901,15:40:00,20200902,7:08:00
VROS5,YUSHEN,優勝,9140530,477769400,PARAMOUNT NAVIGATION LIMITED,香港,散裝船,香港,無危險品,,Hoping‧和平,Xiamen‧福建廈門(新),20200824,4:07:00,20200904,11:30:00
VRNP8,COSCO DENMARK,中遠丹麥,9516478,,COSCO DENMARK SHIPPING LIMITED,香港,全貨櫃船,香港,雜項危險物質,A904東地中海航線(含大陸),Shanghai‧上海,Shanghai‧上海,20200903,12:57:00,20200904,1:55:00
VRHE3,COSCO INDONESIA,中遠印度尼西亞,9448786,,SEASPAN CORPORATION,香港,全貨櫃船,香港,雜項危險物質,E104澳洲航線(含大陸),Shanghai‧上海,Shanghai‧上海,20200903,20:11:00,20200903,7:25:00
BDHA,KANG YUN,康運,9014339,416149000,台灣中油股份有限公司,高雄港,油化船,台灣，中華民國,易燃液體,,Taipei‧臺北港,Keelung (Chilung)‧基隆港,20200912,23:34:00,20200913,1:30:00
VRVP2,SAGA TUCANO,莎珈圖肯諾,9160803,,SAGA SHIPHOLDING(NORWAY) AS,香港,雜貨船,香港,無危險品,兩岸直航航線,Jiangyin‧江蘇江陰,"Los Angeles, CA‧洛杉磯",20200829,23:32:00,20200902,14:00:00
BDFI,CHINA STEEL INNOVATOR,中鋼求新,9479230,416463000,中鋼運通股份有限公司,高雄港,散裝船,台灣，中華民國,無危險品,,Dampier‧丹皮爾,Kaohsiung Harbor‧高雄港,20200902,1:52:00,20200904,14:42:00
BR3518,,海歷1號,,416004376,海歷企業股份有限公司,高雄港,工作船,台灣，中華民國,無危險品,,Mai-liao‧麥寮,Kaohsiung Harbor Outer‧高雄港外,20200817,5:35:00,20200911,6:40:00
BIBP,LEGEND,勵進,9804100,416250600,財團法人國家實驗研究院,高雄港,工作船,台灣，中華民國,無危險品,,An Ping‧安平港,An Ping‧安平港,20200906,6:55:00,20200908,2:25:00
JVLP6,YONG AN,永安,8316998,520777394,RUN BAO INTERNATIONAL (GROUP) COMPANY LIMITED.,烏蘭巴托,油輪,蒙古,無危險品,,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200820,1:43:00,20200914,9:35:00
9V9794,EVER PEARL,長珠,9249219,,長榮海運新加坡公司,新加坡,全貨櫃船,新加坡,雜項危險物質,A304東南、北亞航線(含大陸),Shanghai‧上海,Hong Kong‧香港,20200901,7:01:00,20200902,19:30:00
3FBJ9,MOL TRUTH,真理,9773210,,"PARAISO SHIPPING S.A. (10%), SHOEI KISEN KAISHA LTD. (90%)",巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,B004歐洲航線(含大陸),Singapore‧新加坡,El Suweis = Suez‧蘇伊士,20200904,1:47:00,20200905,1:14:00
D5UD8,SEACON NINGBO,寧波,9168491,636019365,"MERAK SHIPPING CO., LTD.",蒙羅維亞,散裝船,賴比瑞亞,無危險品,,"Susaki, KOCHI‧須崎","Susaki, KOCHI‧須崎",20200831,23:06:00,20200901,6:50:00
BQ3013,JUNG HSING NO.2,榮興2號,,416002722,宏華營造股份有限公司,臺中港,運輸補給船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,Kaohsiung Harbor‧高雄港,20200814,6:09:00,20200909,0:00:00
3EIA4,ASHIYA STAR,亞洲之星,9343522,,SUN OLIVE LINE CORPORATION.,巴拿馬城,雜貨船,巴拿馬,無危險品,,Other Port of JAPAN‧日本其他港口,Singapore‧新加坡,20200901,0:47:00,20200904,15:55:00
9LU2677,RICH MIGHTY,富強,9374662,667001874,HU YUNXIA,Freetown,雜貨船,獅子山,無危險品,兩岸直航航線,Moji/Kitakyushu‧門司,Zhoushan=Majistan‧浙江舟山,20200829,4:42:00,20200902,7:40:00
VRDJ9,DHT EDELWEISS,雪草,9315082,477007600,"DHT EDELWEISS, INC.",香港,油輪,香港,易燃液體,,"Galveston, TX‧加耳維斯敦",Manila‧馬尼拉,20200823,2:18:00,20200901,5:18:00
BP3019,,麥寮303號,,416002711,麥寮工業區專用港管理股份有限公司,臺中港,工作船,台灣，中華民國,無危險品,,Mai-liao‧麥寮,Mai-liao‧麥寮,20200817,5:29:00,20200918,21:50:00
BR3177,HAI YANG NO.9,海揚9號,,416003044,樺棋營造股份有限公司,高雄港,拖船,台灣，中華民國,無危險品,,CHANG PIANG‧彰濱,Matsu‧馬祖,20200830,0:06:00,20200907,3:20:00
PCZI,BIGLIFT BAFFIN,巴芬,9758557,,REDERIJ BIGLIFT BAFFIN,阿姆斯特丹,雜貨船,荷蘭,無危險品,,Vlissingen,Singapore‧新加坡,20200923,2:50:00,20200924,2:55:00
YJRZ4,OCEAN VENTURE II,海洋發展2號,9688740,,"L.S. OCEAN ENTERPRISE CO., LTD.",維拉港,漁船,萬那度,無危險品,,Other Port of VANUATU‧萬那杜其他港口,Other Port of VANUATU‧萬那杜其他港口,20200810,6:08:00,20200928,5:00:00
BR4131,TIPM NO.15001,臺港15001號,,416005716,臺灣港務港勤股份有限公司,高雄港,拖船,台灣，中華民國,無危險品,,Taichung Harbor‧臺中港,Taichung Harbor‧臺中港,20200806,0:46:00,20200903,0:08:00
OYCR2,TORM SPLENDID,傑出,9854791,219303000,TORM A/S,哥本哈根,油化船,丹麥,雜項危險物質,,Other Port of UNITED ARABEMIRATES‧阿拉伯聯合大公國其他港口,Singapore‧新加坡,20200807,23:51:00,20200913,17:50:00
,SEAGREEN NO.16,海歷16號,,416006501,海歷企業股份有限公司,高雄港,起重船,台灣，中華民國,無危險品,,Lung-men．龍門尖山碼頭區,Kaohsiung Harbor Outer‧高雄港外,20200731,5:40:00,20200910,22:25:00
BR4023,YUNG AN NO.17,永安17號,,416005508,台灣中油股份有限公司,高雄港,拖船,台灣，中華民國,無危險品,,Yung-an‧永安,An Ping‧安平港,20200802,0:36:00,20200915,0:00:00
9LU2679,SUNNY BRIGHT,光明,9131010,,"LIU,CHUN-HUNG",自由城,貨櫃輪,獅子山,無危險品,,Hong Kong‧香港,Hong Kong‧香港,20200810,9:35:00,20200909,4:20:00
BR4359,GUARD NO.4,守護4號,,416006325,亞洲海力打撈有限公司,高雄港,工作船,台灣，中華民國,無危險品,,Kaohsiung Harbor Outer‧高雄港外,TAICHUNG offshore‧臺中港港外,20200722,8:28:00,20200917,21:00:00
BDHE,CSBC NO.12,台船12號,9709764,416484000,台灣國際造船股份有限公司,高雄港,拖船,台灣，中華民國,無危險品,,Kaohsiung Harbor‧高雄港,An Ping‧安平港,20200725,1:51:00,20200919,7:35:00
VRGO6,OOCL GUANGZHOU,東方廣州,9404869,,NEWCONTAINER No.99 (MARSHALL ISLANDS) SHIPPING INC.,香港,全貨櫃船,香港,雜項危險物質,A104東北亞航線(含大陸),Busan‧釜山,"New York, NY‧紐約",20200801,20:44:00,20200911,0:05:00
3FJW9,JI HAO,吉浩,8788957,,"SHANTOU SUN RISING SHIPPING CO.,LTD",巴拿馬城,多用途船,巴拿馬,無危險品,,Hong Kong‧香港,Hong Kong‧香港,20200725,2:56:00,20200904,1:32:00
YJSS2,OCEAN VENTURE VI,海洋發展6號,9694220,,"S.L. OCEAN ENTERPRISE CO., LTD.",維拉港,漁船,萬那度,無危險品,兩岸直航航線,Fuzhou‧福建福州,Other Port of VANUATU‧萬那杜其他港口,20200727,23:59:00,20200930,3:05:00
T8A3213,HANG SHUN,航順,8904604,,YIN DA LINE LTD.,帛琉群島其他港口,雜貨船,帛琉群島,無危險品,,Jeju‧濟州,Jeju‧濟州,20200720,9:14:00,20200926,8:54:00
3EHZ8,HARU,春,9241932,374446000,"WORLD FISH ENTERPRISE CO., LTD.",巴拿馬城,冷藏船,巴拿馬,無危險品,兩岸直航航線,Ningbo‧浙江寧波,Other Port of JAPAN‧日本其他港口,20200710,4:45:00,20200922,4:40:00
#012213,HO LUNG NO.201,合隆201號,,,海揚企業股份有限公司,高雄港,受泥船,台灣，中華民國,無危險品,,Matsu‧馬祖,Matsu‧馬祖,20200706,20:11:00,20200907,3:20:00
,,立豐36號,,,詠誠興業有限公司,高雄港,挖泥船,台灣，中華民國,無危險品,,POTSILIAO‧箔仔寮,Dafu Fishing port．小琉球大福漁港,20200628,9:02:00,20200910,0:35:00
,FENG FU NO.11,豐福11號,,416005887,正豐海事工程有限公司,高雄港,挖泥船,台灣，中華民國,無危險品,,Donggang Yanpu Fishing Port‧東港,Kaohsiung Harbor Outer‧高雄港外,20200630,2:22:00,20200913,2:35:00
BR3688,FENG FU NO.2,豐福2號,,416004847,正豐海事工程有限公司,高雄港,受泥船,台灣，中華民國,無危險品,,Donggang Yanpu Fishing Port‧東港,Donggang Yanpu Fishing Port‧東港,20200630,2:22:00,20200910,0:35:00
BR3208,SEA DIVING NO.8,海潛8號,,416122600,大漢海事工程有限公司,臺中港,拖船,台灣，中華民國,無危險品,,SHIN DAR‧興達,SHIN DAR‧興達,20200909,10:19:00,20200912,4:20:00
BQ3061,,大瀚6號,,416005318,大漢海事工程有限公司,臺中港,拖船,台灣，中華民國,無危險品,,SHIN DAR‧興達,SHIN DAR‧興達,20200909,10:20:00,20200912,4:20:00
9V5882,AVATAR VICTORY,阿凡達勝利號,9559016,,VALOUR OFFSHORE MARINE SERVICES PTE LTD,新加坡,拖船,新加坡,無危險品,,Kaohsiung Harbor Outer‧高雄港外,Kaohsiung Harbor‧高雄港,20200515,11:08:00,20200919,3:30:00
BR2066,JIN YI ZHI XING,今一之星,,416000111,嘉和海運股份有限公司,高雄港,客船,台灣，中華民國,無危險品,,PU TAI‧布袋,SHIN DAR‧興達,20180924,5:51:00,20200905,4:48:00
,YUAN XIANG,圓翔,,,亞太港灣工程有限公司,高雄港,工作平台船,台灣，中華民國,無危險品,,Dapeng Bay Marina‧屏東大鵬灣遊艇港,Dapeng Bay Marina‧屏東大鵬灣遊艇港,20180719,7:55:00,20200905,21:20:00
BP2058,,熱海1號,,416006377,友財企業股份有限公司,基隆港,載客小船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Keelung (Chilung)‧基隆港,20200929,3:43:00,20200930,0:47:00
BKTB4,TONG MAO 5,同茂5,9532422,413425610,浙江永航海運有限公司,浙江舟山(ZOS),雜貨船,中國大陸,無危險品,兩岸直航航線,Quanzhou‧福建泉州,Shanghai‧上海,20200929,15:35:00,20200930,22:32:00
BLBR,ASIA CEMENT NO.1,亞泥1號,8025848,416122000,裕民航運股份有限公司,基隆港,水泥專用船,台灣，中華民國,無危險品,,Hualien Harbor‧花蓮港,Hualien Harbor‧花蓮港,20200929,20:43:00,20200930,4:00:00
C6AV6,EXPLORER DREAM,探索夢,9141077,,EXPLORER DREAM LIMITED,拿騷,客船,巴哈馬,無危險品,,Kinmen‧金門,Kinmen‧金門,20200930,0:53:00,20200930,9:47:00
3WNW,DONG BA,東巴,9391543,,DONG DO MARINE JOINT STOCK COMPANY,海防,雜貨船,越南,無危險品,,Gamagori,Nghi Son,20200928,12:00:00,20200928,15:46:00
V3YG,FU QIANG,富強,9115406,312374000,"FU IONG SHIPPING CO.,LIMITED",貝里斯,雜貨船,貝里斯,無危險品,,"Nagoya, AICHI‧名古屋",Zhoushan=Majistan‧浙江舟山,20200929,0:12:00,20200930,5:30:00
BLBR,ASIA CEMENT NO.1,亞泥1號,8025848,416122000,裕民航運股份有限公司,基隆港,水泥專用船,台灣，中華民國,無危險品,,Hualien Harbor‧花蓮港,Hualien Harbor‧花蓮港,20200927,0:32:00,20200927,13:29:00
H9RN,VENUS SEVEN,金星7號,9260251,,"VENUS MARINE CO., LTD. S.A.",巴拿馬城,雜貨船,巴拿馬,無危險品,,"Osaka, OSAKA‧大阪",Keelung (Chilung)‧基隆港,20200928,22:37:00,20200928,5:15:00
BIBC,TAIMA STAR,臺馬之星,9684938,416011000,福建省連江縣政府,基隆港,客貨船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Nangan Fuao Harbor‧南竿福澳港,20200929,9:02:00,20200930,15:15:00
BP2058,,熱海1號,,416006377,友財企業股份有限公司,基隆港,載客小船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Keelung (Chilung)‧基隆港,20200929,1:26:00,20200929,2:20:00
BP2058,,熱海1號,,416006377,友財企業股份有限公司,基隆港,載客小船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Keelung (Chilung)‧基隆港,20200926,8:54:00,20200929,0:46:00
BP2058,,熱海1號,,416006377,友財企業股份有限公司,基隆港,載客小船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Keelung (Chilung)‧基隆港,20200926,3:35:00,20200926,7:04:00
VRMZ9,FENG ZE YUAN,豐澤園,9336270,,"GUANGFENG(HONGKONG) NAVIGATION CO.,LIMITED",香港,雜貨船,香港,無危險品,兩岸直航航線,Taipei‧臺北港,Quanzhou‧福建泉州,20200930,5:50:00,20200930,12:51:00
VRBK8,OSG BOSSTEC,中聯亞博,9358008,,BOSSTEC MARITIME LIMITED,香港,全貨櫃船,香港,無危險品,兩岸直航航線,Humen‧廣東虎門,Humen‧廣東虎門,20200927,2:18:00,20200927,8:03:00
BR3403,MING FU NO.8,明福8號,,416003952,福馬海運股份有限公司,基隆港,雜貨船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Matsu‧馬祖,20200927,20:55:00,20200930,10:13:00
BIBC,TAIMA STAR,臺馬之星,9684938,416011000,福建省連江縣政府,基隆港,客貨船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Nangan Fuao Harbor‧南竿福澳港,20200928,11:08:00,20200928,14:11:00
BP2058,,熱海1號,,416006377,友財企業股份有限公司,基隆港,載客小船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Keelung (Chilung)‧基隆港,20200925,3:17:00,20200926,0:43:00
VRYY6,BLUE OCEAN,曉洋,8813611,477503000,BLUE OCEAN SHIPPING COMPANY LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,Shanghai‧上海,Shanghai‧上海,20200926,12:35:00,20200927,7:21:00
C6AV6,EXPLORER DREAM,探索夢,9141077,,EXPLORER DREAM LIMITED,拿騷,客船,巴哈馬,無危險品,,Hualien Harbor‧花蓮港,Makung‧澎湖馬公碼頭區,20200927,0:59:00,20200927,9:52:00
3-Feb-04,AWAJI,阿娃吉,9813278,373837000,SERAPHIC MARITIME S.A.,巴拿馬城,油化船,巴拿馬,無危險品,兩岸直航航線,Quanzhou‧福建泉州,Keelung (Chilung)‧基隆港,20200927,2:07:00,20200929,1:04:00
C6AV6,EXPLORER DREAM,探索夢,9141077,,EXPLORER DREAM LIMITED,拿騷,客船,巴哈馬,無危險品,,Makung‧澎湖馬公碼頭區,Hualien Harbor‧花蓮港,20200925,0:59:00,20200925,10:03:00
HOZS,TOYO ENERGY,東能,9276937,357921000,EASTERN MARINE CORPORATION LIMITED,巴拿馬城,雜貨船,巴拿馬,無危險品,兩岸直航航線,Other Port of VIET NAM‧越南其他港口,Tianjin=Tientsin‧天津,20200926,8:57:00,20200926,13:03:00
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,台灣，中華民國,雜項危險物質,,Hong Kong‧香港,Hong Kong‧香港,20200927,22:20:00,20200927,11:51:00
BR4123,R/V NEW OCEAN RESEARCHER 1,新海研1號,9827504,416005690,國立臺灣大學,基隆港,海洋研究船,台灣，中華民國,無危險品,,Keelung (Chilung)‧基隆港,Kaohsiung Harbor‧高雄港,20200927,5:16:00,20200930,4:26:00
BIAP,YUSHO STELLA,優秀,9364863,416008000,泰山航運事業股份有限公司,基隆港,雜貨船,台灣，中華民國,無危險品,,Hualien Harbor‧花蓮港,Hualien Harbor‧花蓮港,20200929,17:47:00,20200929,14:05:00
